"person","perOcc","perBcity","perBcountry","perDcity","perDcountry","perBdate","perDdate"
"http://dbpedia.org/resource/Anna_Lea_Merritt","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Pennsylvania","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Hurstbourne_Tarrant","http://dbpedia.org/resource/Hampshire",1844-09-13,1930-04-07
"http://dbpedia.org/resource/Emmy_Bridgwater","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Birmingham","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Solihull","http://dbpedia.org/resource/England",1906-11-10,"1999-3-13"
"http://dbpedia.org/resource/Gitta_Gyenes","http://dbpedia.org/class/yago/WikicatHungarianPainters","http://dbpedia.org/resource/Budapest","http://dbpedia.org/resource/Hungary","http://dbpedia.org/resource/Budapest","http://dbpedia.org/resource/Hungary","1888-1-1","1960-1-1"
"http://dbpedia.org/resource/Teresa_del_Po","http://dbpedia.org/class/yago/WikicatItalianWomenPainters","http://dbpedia.org/resource/Rome","http://dbpedia.org/resource/Italy","http://dbpedia.org/resource/Naples","http://dbpedia.org/resource/Italy","1649-1-1","1716-1-1"
"http://dbpedia.org/resource/Dagmar_Berková","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria","http://dbpedia.org/resource/Prague","http://dbpedia.org/resource/Czech_Republic","1922-6-6","2002-5-29"
"http://dbpedia.org/resource/Tina_Blau","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria","http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria",1845-11-15,1916-10-31
"http://dbpedia.org/resource/Ellen_Day_Hale","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Worcester,_Massachusetts","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Brookline,_Massachusetts","http://dbpedia.org/resource/United_States",1855-02-11,1940-02-11
"http://dbpedia.org/resource/Maruja_Mallo","http://dbpedia.org/class/yago/WikicatGalicianPainters","http://dbpedia.org/resource/Viveiro","http://dbpedia.org/resource/Spain","http://dbpedia.org/resource/Madrid","http://dbpedia.org/resource/Spain","1902-1-5","1995-2-6"
"http://dbpedia.org/resource/Verena_Loewensberg","http://dbpedia.org/class/yago/WikicatSwissPainters","http://dbpedia.org/resource/Zürich","http://dbpedia.org/resource/Switzerland","http://dbpedia.org/resource/Zürich","http://dbpedia.org/resource/Switzerland","1912-5-28","1986-4-27"
"http://dbpedia.org/resource/Emily_Murray_Paterson","http://dbpedia.org/class/yago/WikicatScottishWomenPainters","http://dbpedia.org/resource/Edinburgh","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","1855-1-1","1934-1-1"
"http://dbpedia.org/resource/Mary_Hiester_Reid","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Pennsylvania","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Toronto","http://dbpedia.org/resource/Canada",1854-04-10,1921-10-04
"http://dbpedia.org/resource/Marianne_Ehrenström","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Zweibrücken","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Stockholm","http://dbpedia.org/resource/Sweden",1773-12-09,1867-01-04
"http://dbpedia.org/resource/Mary_Vaux_Walcott","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Philadelphia","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/St._Andrews,_New_Brunswick","http://dbpedia.org/resource/Canada",1860-07-31,"1940-8-22"
"http://dbpedia.org/resource/Ruth_Kligman","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/New_Jersey","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States",1930-01-25,2010-03-01
"http://dbpedia.org/resource/Pixie_O'Harris","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Cardiff","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Sydney","http://dbpedia.org/resource/Australia",1903-10-15,1991-11-17
"http://dbpedia.org/resource/Anna_Ancher","http://dbpedia.org/class/yago/WikicatImpressionistPainters","http://dbpedia.org/resource/Skagen","http://dbpedia.org/resource/Denmark","http://dbpedia.org/resource/Skagen","http://dbpedia.org/resource/Denmark",1859-08-18,1935-04-15
"http://dbpedia.org/resource/Françoise_Taylor","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Liège","http://dbpedia.org/resource/Belgium","http://dbpedia.org/resource/Bolton","http://dbpedia.org/resource/United_Kingdom",1920-01-01,2007-01-24
"http://dbpedia.org/resource/Emily_Sartain","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Philadelphia","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Philadelphia","http://dbpedia.org/resource/United_States",1841-03-17,1927-06-17
"http://dbpedia.org/resource/Queenie_McKenzie","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Western_Australia","http://dbpedia.org/resource/Australia","http://dbpedia.org/resource/Western_Australia","http://dbpedia.org/resource/Australia","1930-1-1","1998-11-1"
"http://dbpedia.org/resource/Maria_Inês_Ribeiro_da_Fonseca","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Lisbon","http://dbpedia.org/resource/Portugal","http://dbpedia.org/resource/Lisbon","http://dbpedia.org/resource/Portugal","1926-1-1","1995-1-1"
"http://dbpedia.org/resource/Jane_White_Cooke","http://dbpedia.org/ontology/Painter","http://dbpedia.org/resource/Montclair,_New_Jersey","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Shelburne,_Vermont","http://dbpedia.org/resource/United_States",1913-01-10,2011-05-08
"http://dbpedia.org/resource/Apollonie_Sabatier","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Charleville-Mézières","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","1822-4-7","1890-1-3"
"http://dbpedia.org/resource/Amelia_Frances_Howard-Gibbon","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Littlehampton","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Lambeth","http://dbpedia.org/resource/United_Kingdom",1826-07-24,1874-02-16
"http://dbpedia.org/resource/Ottilie_Roederstein","http://dbpedia.org/class/yago/WikicatGermanPainters","http://dbpedia.org/resource/Zürich","http://dbpedia.org/resource/Switzerland","http://dbpedia.org/resource/Hofheim,_Hesse","http://dbpedia.org/resource/Germany","1859-4-22",1937-11-26
"http://dbpedia.org/resource/Margret_Hofheinz-Döring","http://dbpedia.org/class/yago/WikicatGermanExpressionistPainters","http://dbpedia.org/resource/Mainz","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Bad_Boll","http://dbpedia.org/resource/Germany","1910-5-20","1994-6-18"
"http://dbpedia.org/resource/Betty_Goodwin","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Montreal","http://dbpedia.org/resource/Canada","http://dbpedia.org/resource/Montreal","http://dbpedia.org/resource/Canada",1923-03-19,2008-12-01
"http://dbpedia.org/resource/Amélie_Beaury-Saurel","http://dbpedia.org/class/yago/WikicatFrenchPainters","http://dbpedia.org/resource/Barcelona","http://dbpedia.org/resource/Spain","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France",1848-12-19,"1924-5-30"
"http://dbpedia.org/resource/Nancy_Spero","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Ohio","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States",1926-08-24,2009-10-18
"http://dbpedia.org/resource/Marie_Vorobieff","http://dbpedia.org/class/yago/WikicatFrenchPainters","http://dbpedia.org/resource/Cheboksary","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","1892-2-14","1984-5-4"
"http://dbpedia.org/resource/Laura_Wheeler_Waring","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Hartford,_Connecticut","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Pennsylvania","http://dbpedia.org/resource/United_States",1877-05-16,1948-02-03
"http://dbpedia.org/resource/Marta_Ehrlich","http://dbpedia.org/class/yago/WikicatJewishPainters","http://dbpedia.org/resource/Zagreb","http://dbpedia.org/resource/Croatia","http://dbpedia.org/resource/Zagreb","http://dbpedia.org/resource/Croatia",1910-04-27,1980-03-15
"http://dbpedia.org/resource/Sophie_Pemberton","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Victoria,_British_Columbia","http://dbpedia.org/resource/Canada","http://dbpedia.org/resource/Victoria,_British_Columbia","http://dbpedia.org/resource/Canada",1869-02-13,1959-10-31
"http://dbpedia.org/resource/Charlotte_Berend-Corinth","http://dbpedia.org/class/yago/WikicatGermanPainters","http://dbpedia.org/resource/Berlin","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States","1880-5-25","1967-1-10"
"http://dbpedia.org/resource/Juana_Borrero","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Havana","http://dbpedia.org/resource/Cuba","http://dbpedia.org/resource/Key_West,_Florida","http://dbpedia.org/resource/United_States","1877-5-17","1896-3-9"
"http://dbpedia.org/resource/Amalia_Pachelbel","http://dbpedia.org/class/yago/WikicatGermanPainters","http://dbpedia.org/resource/Erfurt","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Nuremberg","http://dbpedia.org/resource/Germany",1688-10-29,"1723-12-6"
"http://dbpedia.org/resource/Hannah_Höch","http://dbpedia.org/class/yago/WikicatGermanPainters","http://dbpedia.org/resource/Gotha","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Berlin","http://dbpedia.org/resource/Germany",1889-11-01,1978-05-31
"http://dbpedia.org/resource/Barbara_Zbrożyna","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Lublin","http://dbpedia.org/resource/Poland","http://dbpedia.org/resource/Warsaw","http://dbpedia.org/resource/Poland","1923-1-1","1995-1-1"
"http://dbpedia.org/resource/Marguerite_Gérard","http://dbpedia.org/class/yago/WikicatFrenchPainters","http://dbpedia.org/resource/Grasse","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France",1761-01-28,1837-05-18
"http://dbpedia.org/resource/Pablita_Velarde","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Santa_Clara_Pueblo,_New_Mexico","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Albuquerque,_New_Mexico","http://dbpedia.org/resource/United_States",1918-09-19,2006-01-12
"http://dbpedia.org/resource/Marie_Bashkirtseff","http://dbpedia.org/class/yago/WikicatRussianPainters","http://dbpedia.org/resource/Dykanka","http://dbpedia.org/resource/Ukraine","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France",1858-11-24,1884-10-31
"http://dbpedia.org/resource/Suzanne_Duchamp","http://dbpedia.org/class/yago/WikicatFrenchPainters","http://dbpedia.org/resource/Blainville-Crevon","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France",1889-10-20,1963-09-11
"http://dbpedia.org/resource/Anne_Killigrew","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","1660-1-1",1685-06-16
"http://dbpedia.org/resource/Geysar_Kashiyeva","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Tbilisi","http://dbpedia.org/resource/Georgia","http://dbpedia.org/resource/Baku","http://dbpedia.org/resource/Azerbaijan",1893-06-07,1972-04-17
"http://dbpedia.org/resource/Maria_Giovanna_Clementi","http://dbpedia.org/class/yago/WikicatItalianWomenPainters","http://dbpedia.org/resource/Turin","http://dbpedia.org/resource/Italy","http://dbpedia.org/resource/Turin","http://dbpedia.org/resource/Italy","1692-1-1","1761-1-1"
"http://dbpedia.org/resource/Diana_Glauber","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Utrecht","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Schoonhoven","http://dbpedia.org/resource/Netherlands","1650-1-1","1721-1-1"
"http://dbpedia.org/resource/Laura_Knight","http://dbpedia.org/class/yago/WikicatImpressionistPainters","http://dbpedia.org/resource/Long_Eaton","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom",1877-08-04,1970-07-07
"http://dbpedia.org/resource/Catharina_Peeters","http://dbpedia.org/class/yago/WikicatFlemishBaroquePainters","http://dbpedia.org/resource/Antwerp","http://dbpedia.org/resource/Belgium","http://dbpedia.org/resource/Antwerp","http://dbpedia.org/resource/Belgium","1615-1-1","1676-1-1"
"http://dbpedia.org/resource/Dorothy_Stratton_King","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Worcester,_Massachusetts","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Arlington_County,_Virginia","http://dbpedia.org/resource/United_States","1909-0-0",2007-06-14
"http://dbpedia.org/resource/Maria_Bach","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria","http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria",1896-03-11,1978-02-26
"http://dbpedia.org/resource/Eva_Gonzalès","http://dbpedia.org/class/yago/WikicatFrenchImpressionistPainters","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","1849-4-19","1883-5-5"
"http://dbpedia.org/resource/Tamara_de_Lempicka","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Warsaw","http://dbpedia.org/resource/Poland","http://dbpedia.org/resource/Cuernavaca","http://dbpedia.org/resource/Mexico",1898-05-16,1980-03-18
"http://dbpedia.org/resource/Lilo_Ramdohr","http://dbpedia.org/class/yago/WikicatGermanPainters","http://dbpedia.org/resource/Aschersleben","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Starnberg","http://dbpedia.org/resource/Germany",1913-10-11,2013-05-13
"http://dbpedia.org/resource/Geertgen_Wyntges","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Delft","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Delft","http://dbpedia.org/resource/Netherlands","1636-1-1","1712-1-1"
"http://dbpedia.org/resource/Nina_Lugovskaya","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Vladimir,_Russia","http://dbpedia.org/resource/Russia",1918-12-25,1993-12-27
"http://dbpedia.org/resource/Phyllis_Wiener","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Iowa_City,_Iowa","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Minnesota","http://dbpedia.org/resource/United_States",1921-09-17,2013-01-01
"http://dbpedia.org/resource/Élisabeth_Sonrel","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Tours","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Sceaux,_Hauts-de-Seine","http://dbpedia.org/resource/France","1874-1-1","1953-1-1"
"http://dbpedia.org/resource/Yelena_Polenova","http://dbpedia.org/class/yago/WikicatRussianPainters","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia",1850-11-27,1898-11-19
"http://dbpedia.org/resource/Agnes_Martin","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Macklin,_Saskatchewan","http://dbpedia.org/resource/Canada","http://dbpedia.org/resource/Taos,_New_Mexico","http://dbpedia.org/resource/United_States",1912-03-22,2004-12-16
"http://dbpedia.org/resource/Felícia_Fuster","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Barcelona","http://dbpedia.org/resource/Spain","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","1921-1-6","2012-3-4"
